genre,time_bin,x_centered,y_centered,z_centered
silence,47.0000,1.3070,8.0352,-1.0078
silence,47.1000,1.2239,8.3407,-1.1958
silence,47.2000,1.2337,8.1439,-1.0457
silence,47.3000,1.2206,8.2357,-1.0746
silence,47.4000,1.1900,8.2330,-1.1265
silence,47.5000,1.1785,8.2721,-1.1177
silence,47.6000,1.1767,8.2583,-1.1388
silence,47.7000,1.1609,8.2788,-1.0993
silence,47.8000,1.1379,8.1676,-1.0780
silence,47.9000,1.0992,8.2895,-1.2230
silence,48.0000,1.1871,7.9857,-1.0408
silence,48.1000,1.0740,8.1881,-1.2206
silence,48.2000,1.1076,8.0059,-1.0859
silence,48.3000,1.1154,8.0690,-1.1142
silence,48.4000,1.1506,7.9997,-1.1578
silence,48.5000,1.1917,7.9771,-1.1411
silence,48.6000,1.2310,7.9519,-1.1684
silence,48.7000,1.2203,7.9608,-1.1217
silence,48.8000,1.2165,7.8397,-1.0957
silence,48.9000,1.1927,7.8880,-1.2430
silence,49.0000,1.2695,7.6455,-1.0648
silence,49.1000,1.1682,7.7737,-1.2375
silence,49.2000,1.1662,7.5946,-1.0856
silence,49.3000,1.1693,7.5966,-1.1130
silence,49.4000,1.1903,7.5400,-1.1514
silence,49.5000,1.2039,7.5020,-1.1329
silence,49.6000,1.2240,7.4826,-1.1583
silence,49.7000,1.2075,7.4298,-1.1045
silence,49.8000,1.1723,7.3508,-1.0674
silence,49.9000,1.1070,7.4992,-1.2115
silence,50.0000,1.1690,7.2176,-1.0184
silence,50.1000,1.0729,7.4695,-1.2094
silence,50.2000,1.0911,7.2634,-1.0595
silence,50.3000,1.1084,7.2882,-1.0939
silence,50.4000,1.1250,7.3115,-1.1353
silence,50.5000,1.1225,7.3035,-1.1158
silence,50.6000,1.1046,7.3592,-1.1406
silence,50.7000,1.0931,7.3406,-1.0973
silence,50.8000,1.0914,7.3121,-1.0780
silence,50.9000,1.1211,7.5644,-1.2442
silence,51.0000,1.2262,7.2978,-1.0517
silence,51.1000,1.1287,7.5787,-1.2401
silence,51.2000,1.1240,7.3900,-1.0801
silence,51.3000,1.0933,7.4935,-1.1309
silence,51.4000,1.0702,7.5496,-1.1344
silence,51.5000,1.0689,7.6311,-1.1519
silence,51.6000,1.0867,7.7306,-1.1620
silence,51.7000,1.0917,7.8145,-1.1684
silence,51.8000,1.0743,7.8027,-1.1142
silence,51.9000,1.0513,8.0418,-1.2689
silence,52.0000,1.1438,7.7642,-1.0656
silence,52.1000,1.0373,8.0767,-1.2529
silence,52.2000,1.0252,7.8852,-1.0915
silence,52.3000,1.0026,7.9680,-1.1450
silence,52.4000,0.9625,7.9661,-1.1409
silence,52.5000,0.9534,7.9522,-1.1350
silence,52.6000,0.9605,7.9431,-1.1361
silence,52.7000,0.9504,7.9249,-1.1296
silence,52.8000,0.9214,7.8486,-1.0641
silence,52.9000,0.9250,8.0675,-1.2241
silence,53.0000,1.0130,7.8491,-1.0212
silence,53.1000,0.9968,8.1416,-1.2175
silence,53.2000,1.0298,8.0174,-1.0575
silence,53.3000,1.0707,8.1237,-1.1069
silence,53.4000,1.0667,8.1648,-1.1129
silence,53.5000,1.0525,8.1596,-1.1111
silence,53.6000,1.0049,8.1439,-1.1115
silence,53.7000,0.9658,8.1439,-1.1163
silence,53.8000,0.9123,8.1211,-1.0655
silence,53.9000,0.9214,8.2976,-1.2285
silence,54.0000,0.9856,8.0705,-1.0347
silence,54.1000,0.9254,8.2426,-1.2337
silence,54.2000,0.9186,8.0355,-1.0833
silence,54.3000,0.9584,7.9833,-1.1315
silence,54.4000,0.9838,7.8618,-1.1258
silence,54.5000,1.0162,7.8251,-1.1263
silence,54.6000,1.0222,7.8387,-1.1285
silence,54.7000,1.0069,7.8372,-1.1290
silence,54.8000,0.9953,7.7639,-1.0732
silence,54.9000,1.0278,7.9458,-1.2212
silence,55.0000,1.1521,7.6831,-1.0303
silence,55.1000,1.1291,7.9473,-1.2205
silence,55.2000,1.1459,7.7197,-1.0670
silence,55.3000,1.1572,7.7793,-1.1174
silence,55.4000,1.1362,7.8003,-1.1215
silence,55.5000,1.1192,7.8307,-1.1223
silence,55.6000,1.1108,7.8774,-1.1223
silence,55.7000,1.1076,7.9236,-1.1247
silence,55.8000,1.1162,7.8859,-1.0758
silence,55.9000,1.1153,8.1098,-1.2347
silence,56.0000,1.2168,7.7785,-1.0378
silence,56.1000,1.1245,8.0559,-1.2314
silence,56.2000,1.1258,7.8024,-1.0718
silence,56.3000,1.1071,7.8622,-1.1236
silence,56.4000,1.0604,7.8764,-1.1296
silence,56.5000,1.0196,7.8614,-1.1335
silence,56.6000,0.9957,7.8243,-1.1400
silence,56.7000,0.9845,7.7823,-1.1500
silence,56.8000,0.9684,7.6864,-1.0987
silence,56.9000,0.9648,7.8778,-1.2517
silence,57.0000,1.0432,7.6256,-1.0552
silence,57.1000,0.9541,7.8644,-1.2580
silence,57.2000,0.9472,7.6671,-1.1093
silence,57.3000,0.9507,7.6795,-1.1603
silence,57.4000,0.9214,7.6471,-1.1529
silence,57.5000,0.9179,7.6395,-1.1490
silence,57.6000,0.9096,7.6429,-1.1550
silence,57.7000,0.9200,7.6427,-1.1582
silence,57.8000,0.9212,7.6084,-1.1025
silence,57.9000,0.8845,7.7760,-1.2562
silence,58.0000,0.9606,7.6686,-1.0646
silence,58.1000,0.8155,7.8813,-1.2538
silence,58.2000,0.8780,7.7731,-1.0954
silence,58.3000,0.9232,7.8515,-1.1530
silence,58.4000,0.9521,7.8757,-1.1548
silence,58.5000,0.9541,7.8869,-1.1489
silence,58.6000,0.9557,7.9195,-1.1497
silence,58.7000,0.9409,7.9631,-1.1522
silence,58.8000,0.9369,7.9546,-1.0941
silence,58.9000,0.9306,8.1103,-1.2446
silence,59.0000,1.0252,7.9912,-1.0598
silence,59.1000,0.9437,8.1107,-1.2457
silence,59.2000,0.9592,8.0019,-1.1114
silence,59.3000,0.9569,8.0965,-1.1855
silence,59.4000,0.9541,8.1309,-1.1979
silence,59.5000,0.9658,8.1873,-1.2030
silence,59.6000,0.9750,8.2639,-1.2083
silence,59.7000,0.9808,8.3292,-1.2096
silence,59.8000,0.9597,8.3154,-1.1593
silence,59.9000,0.9277,8.4596,-1.2995
silence,60.0000,1.0114,8.2524,-1.1041
